OBJECTID,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,XGCSWGS84,YGCSWGS84,Kommentar,Stadtteil,typ,involved,art
148012.0,2017,3,10,2,Unfall mit Leichtverletzten,5.0,3.0,,1.0,0.0,0.0,,,"8,472499003000053","49,500092558000063",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
148043.0,2017,3,19,1,Unfall mit Schwerverletzten,0.0,7.0,,0.0,0.0,0.0,,,"8,533748207000031","49,424878525000054",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
146664.0,2017,2,12,7,Unfall mit Leichtverletzten,5.0,3.0,,1.0,0.0,0.0,,,"8,482091476000051","49,453947552000045",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
146831.0,2017,2,12,7,Unfall mit Schwerverletzten,0.0,1.0,,0.0,0.0,0.0,,,"8,504094314000042","49,441873648000069",,,Fahrunfall,Fahrrad,Unfall anderer Art
147374.0,2017,2,16,6,Unfall mit Leichtverletzten,2.0,6.0,,1.0,0.0,0.0,,,"8,503012429000023","49,526437958000031",,,Unfall im Längsverkehr,"Fahrrad, Pkw",Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug
41957.0,2017,2,7,6,Unfall mit Leichtverletzten,5.0,2.0,,1.0,0.0,0.0,,,"8,455887640000071","49,486956257000031",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
147055.0,2017,2,16,5,Unfall mit Leichtverletzten,5.0,5.0,,1.0,0.0,0.0,,,"8,502456731000052","49,458335066000075",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
146703.0,2017,2,7,5,Unfall mit Leichtverletzten,5.0,2.0,,1.0,0.0,0.0,,,"8,487842072000035","49,495582994000074",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
146733.0,2017,2,17,4,Unfall mit Leichtverletzten,5.0,3.0,,1.0,0.0,0.0,,,"8,481832284000063","49,458108350000032",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
42068.0,2017,2,8,4,Unfall mit Leichtverletzten,5.0,2.0,,0.0,0.0,0.0,,,"8,455740704000050","49,487020137000059",,,Abbiegeunfall,Fahrrad,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
147095.0,2017,2,8,4,Unfall mit Leichtverletzten,4.0,2.0,,1.0,0.0,0.0,,,"8,481095464000021","49,456937892000042",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit entgegenkommendem Fahrzeug
147094.0,2017,2,7,4,Unfall mit Leichtverletzten,5.0,3.0,,1.0,0.0,0.0,,,"8,505501445000050","49,535284660000059",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
147133.0,2017,2,19,3,Unfall mit Leichtverletzten,5.0,3.0,,1.0,0.0,0.0,,,"8,481091107000054","49,456822409000040",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
146922.0,2017,2,17,3,Unfall mit Leichtverletzten,0.0,7.0,,0.0,0.0,0.0,,,"8,473849076000022","49,518124944000078",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
147288.0,2017,2,8,3,Unfall mit Schwerverletzten,5.0,3.0,,1.0,0.0,0.0,,,"8,481254831000058","49,497784849000027",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
147315.0,2017,2,12,2,Unfall mit Leichtverletzten,1.0,5.0,,1.0,0.0,0.0,,,"8,487579195000023","49,495900696000035",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
41638.0,2017,2,10,1,Unfall mit Leichtverletzten,0.0,7.0,,0.0,0.0,0.0,,,"8,564002171000027","49,466481955000063",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
146325.0,2017,1,11,7,Unfall mit Schwerverletzten,5.0,3.0,,1.0,0.0,0.0,,,"8,478776541000059","49,546966129000054",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
146012.0,2017,1,20,5,Unfall mit Leichtverletzten,1.0,5.0,,1.0,0.0,0.0,,,"8,494104445000062","49,451544083000044",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
146384.0,2017,1,14,5,Unfall mit Leichtverletzten,0.0,5.0,,1.0,0.0,0.0,,,"8,471418912000047","49,497585206000053",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Unfall anderer Art
145881.0,2017,1,12,5,Unfall mit Leichtverletzten,5.0,3.0,,1.0,0.0,0.0,,,"8,472503075000077","49,487132100000053",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
145918.0,2017,1,7,4,Unfall mit Leichtverletzten,5.0,3.0,,0.0,0.0,0.0,,,"8,470041073000061","49,503678944000058",,,Einbiegen / Kreuzen-Unfall,Fahrrad,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
146049.0,2017,1,18,3,Unfall mit Leichtverletzten,5.0,3.0,,1.0,0.0,0.0,,,"8,492713357000071","49,454350419000036",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
146279.0,2017,1,16,2,Unfall mit Leichtverletzten,6.0,7.0,,0.0,1.0,0.0,,,"8,467627246000063","49,492171970000072",,,sonstiger Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
146281.0,2017,1,7,2,Unfall mit Schwerverletzten,5.0,3.0,,1.0,0.0,0.0,,,"8,519797028000028","49,488473156000055",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
43622.0,2016,12,18,7,Unfall mit Leichtverletzten,5.0,2.0,2.0,0.0,0.0,0.0,0.0,,"8,472469652999999","49,480600836000001",,,Abbiegeunfall,Fahrrad,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
121572.0,2016,12,14,7,Unfall mit Leichtverletzten,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,"8,461656931000000","49,490386086000001",,,Abbiegeunfall,Fahrrad,Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
121447.0,2016,12,11,7,Unfall mit Schwerverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,528328162999999","49,434524168999999",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
121912.0,2016,12,20,6,Unfall mit Leichtverletzten,5.0,3.0,2.0,1.0,0.0,0.0,0.0,,"8,471695743000000","49,498721085000000",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
121035.0,2016,12,16,6,Unfall mit Leichtverletzten,1.0,5.0,2.0,1.0,0.0,0.0,0.0,,"8,490454840000000","49,456053017999999",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
122214.0,2016,12,14,6,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,0.0,0.0,0.0,,"8,477596997999999","49,552179774000003",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
121172.0,2016,12,12,6,Unfall mit Leichtverletzten,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,"8,475552449000000","49,479880362000003",,,sonstiger Unfall,Fahrrad,Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
121666.0,2016,12,21,5,Unfall mit Leichtverletzten,6.0,7.0,2.0,0.0,1.0,0.0,0.0,,"8,467969350000001","49,489682387000002",,,sonstiger Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
121717.0,2016,12,19,5,Unfall mit Leichtverletzten,6.0,7.0,2.0,0.0,1.0,0.0,0.0,,"8,473466315000000","49,484866220999997",,,sonstiger Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
121026.0,2016,12,17,5,Unfall mit Leichtverletzten,1.0,3.0,1.0,1.0,0.0,0.0,0.0,,"8,462167699000000","49,487015075000002",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
121994.0,2016,12,9,5,Unfall mit Schwerverletzten,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,"8,492598078000000","49,533025389000002",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
122020.0,2016,12,10,4,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,506750687000000","49,509503817000002",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
121439.0,2016,12,8,4,Unfall mit Leichtverletzten,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,"8,480633656000000","49,471463870000001",,,Fahrunfall,Fahrrad,Unfall anderer Art
121394.0,2016,12,18,3,Unfall mit Schwerverletzten,5.0,3.0,2.0,1.0,0.0,0.0,0.0,,"8,482963966000000","49,481428166999997",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
121727.0,2016,12,18,3,Unfall mit Leichtverletzten,5.0,2.0,0.0,1.0,0.0,0.0,0.0,,"8,483777188000000","49,497250289999997",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
42802.0,2016,12,15,3,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,0.0,0.0,0.0,,"8,484897449000000","49,494382784000003",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
121450.0,2016,12,14,3,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,493856127000001","49,455824550000003",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
121427.0,2016,12,12,3,Unfall mit Schwerverletzten,5.0,2.0,0.0,1.0,0.0,0.0,0.0,,"8,475109739000001","49,490919316000003",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
121571.0,2016,12,16,2,Unfall mit Schwerverletzten,5.0,5.0,0.0,0.0,0.0,1.0,0.0,,"8,513926443000001","49,525118048000003",,,Unfall durch ruhenden Verkehr,"Fahrrad, Kraftrad",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
43576.0,2016,12,19,1,Unfall mit Leichtverletzten,5.0,3.0,1.0,1.0,0.0,0.0,0.0,,"8,488000603000000","49,497589671000000",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
120357.0,2016,11,20,7,Unfall mit Leichtverletzten,5.0,3.0,2.0,1.0,0.0,0.0,0.0,,"8,481118877000000","49,456830525000001",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
41682.0,2016,11,19,7,Unfall mit Leichtverletzten,3.0,6.0,2.0,1.0,0.0,0.0,0.0,,"8,462482723999999","49,484693229000001",,,Unfall im Längsverkehr,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
120224.0,2016,11,15,5,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,473413771000001","49,539262634000004",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
120235.0,2016,11,13,5,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,509555559000001","49,509364052999999",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
120834.0,2016,11,10,5,Unfall mit Leichtverletzten,3.0,7.0,0.0,1.0,0.0,0.0,0.0,,"8,485496543000000","49,489098962000000",,,sonstiger Unfall,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
120615.0,2016,11,5,5,Unfall mit Leichtverletzten,1.0,6.0,2.0,0.0,0.0,0.0,1.0,,"8,471955210999999","49,520265602999999",,,Unfall im Längsverkehr,"Fahrrad, LKW",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
40503.0,2016,11,19,4,Unfall mit Schwerverletzten,1.0,5.0,2.0,1.0,0.0,0.0,0.0,,"8,488861908000001","49,462896690000001",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
120378.0,2016,11,16,4,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,471693770000000","49,513019999999997",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
120372.0,2016,11,15,4,Unfall mit Leichtverletzten,6.0,7.0,0.0,0.0,1.0,0.0,0.0,,"8,467190083000000","49,487539222999999",,,sonstiger Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
120987.0,2016,11,15,4,Unfall mit Leichtverletzten,5.0,2.0,0.0,1.0,0.0,0.0,0.0,,"8,485472078999999","49,459250408999999",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
120687.0,2016,11,12,4,Unfall mit Leichtverletzten,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,"8,478279833000000","49,480644050999999",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
121052.0,2016,11,12,4,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,481691544000000","49,499038472999999",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
41857.0,2016,11,0,4,Unfall mit Leichtverletzten,5.0,3.0,2.0,0.0,0.0,0.0,0.0,,"8,465076326000000","49,540208081000003",,,Einbiegen / Kreuzen-Unfall,Fahrrad,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
42462.0,2016,11,17,3,Unfall mit Schwerverletzten,5.0,3.0,2.0,1.0,0.0,0.0,0.0,,"8,488190152000000","49,497594718000002",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
42257.0,2016,11,14,3,Unfall mit Schwerverletzten,5.0,3.0,0.0,0.0,0.0,0.0,0.0,,"8,486879991000000","49,496389651999998",,,Einbiegen / Kreuzen-Unfall,Fahrrad,Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
120828.0,2016,11,9,3,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,0.0,0.0,0.0,,"8,466861846000001","49,486467629000003",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
120934.0,2016,11,6,3,Unfall mit Leichtverletzten,5.0,3.0,2.0,1.0,0.0,0.0,0.0,,"8,468180903000000","49,476775484000001",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
120498.0,2016,11,13,2,Unfall mit Leichtverletzten,6.0,2.0,0.0,0.0,1.0,0.0,0.0,,"8,484914673000001","49,523994743999999",,,Abbiegeunfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
120653.0,2016,11,13,2,Unfall mit Leichtverletzten,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,"8,474106797999999","49,482443355000001",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
120231.0,2016,11,14,1,Unfall mit Schwerverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,483735478000000","49,497365436999999",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
120088.0,2016,10,9,6,Unfall mit Leichtverletzten,4.0,2.0,0.0,1.0,0.0,0.0,0.0,,"8,471037984000001","49,510147766000003",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit entgegenkommendem Fahrzeug
119483.0,2016,10,14,5,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,500285792000000","49,514194474999996",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
40364.0,2016,10,12,5,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,470831978000000","49,511117280000001",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
119916.0,2016,10,12,5,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,471703510999999","49,498722178999998",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
39726.0,2016,10,7,5,Unfall mit Leichtverletzten,3.0,5.0,0.0,1.0,0.0,0.0,0.0,,"8,525898548000001","49,435246945000003",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
40270.0,2016,10,17,4,Unfall mit Leichtverletzten,4.0,6.0,0.0,1.0,0.0,0.0,0.0,,"8,486572932000000","49,465471170999997",,,Unfall im Längsverkehr,"Fahrrad, Pkw",Zusammenstoß mit entgegenkommendem Fahrzeug
119338.0,2016,10,16,4,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,468576593000000","49,554143412999998",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
119416.0,2016,10,15,4,Unfall mit Leichtverletzten,4.0,2.0,0.0,1.0,0.0,0.0,0.0,,"8,487047645000001","49,463184468000001",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit entgegenkommendem Fahrzeug
120164.0,2016,10,10,4,Unfall mit Leichtverletzten,2.0,6.0,0.0,1.0,0.0,0.0,0.0,,"8,484726860000000","49,480320833000000",,,Unfall im Längsverkehr,"Fahrrad, Pkw",Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug
39376.0,2016,10,7,4,Unfall mit Leichtverletzten,4.0,6.0,0.0,0.0,0.0,0.0,0.0,,"8,485371029000000","49,466819455000000",,,Unfall im Längsverkehr,Fahrrad,Zusammenstoß mit entgegenkommendem Fahrzeug
38987.0,2016,10,11,3,Unfall mit Leichtverletzten,2.0,6.0,0.0,1.0,0.0,0.0,0.0,,"8,472363784000001","49,482393598000002",,,Unfall im Längsverkehr,"Fahrrad, Pkw",Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug
39709.0,2016,10,9,3,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,0.0,0.0,0.0,,"8,487555613000000","49,464499369000002",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
119300.0,2016,10,8,3,Unfall mit Leichtverletzten,3.0,5.0,0.0,1.0,0.0,0.0,0.0,,"8,472542696000000","49,499766559000001",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
119940.0,2016,10,8,3,Unfall mit Schwerverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,476488304000000","49,465126886000000",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
119798.0,2016,10,7,3,Unfall mit Leichtverletzten,3.0,5.0,1.0,1.0,0.0,0.0,0.0,,"8,471723793000001","49,479863217000002",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
119477.0,2016,10,18,2,Unfall mit Leichtverletzten,5.0,2.0,1.0,1.0,0.0,0.0,0.0,,"8,477659471000001","49,478417681000003",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
119478.0,2016,10,16,2,Unfall mit Leichtverletzten,5.0,5.0,0.0,1.0,0.0,0.0,0.0,,"8,505580377999999","49,514353034000003",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
119647.0,2016,10,16,2,Unfall mit Leichtverletzten,3.0,6.0,0.0,1.0,0.0,0.0,0.0,,"8,461001800000000","49,492689110999997",,,Unfall im Längsverkehr,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
119542.0,2016,10,14,2,Unfall mit Leichtverletzten,2.0,7.0,0.0,1.0,0.0,0.0,0.0,,"8,459953961000000","49,497029914000002",,,sonstiger Unfall,"Fahrrad, Pkw",Zusammenstoß mit vorausfahrendem / wartendem Fahrzeug
120153.0,2016,10,11,2,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,498888096000000","49,453763907000003",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
119426.0,2016,10,7,2,Unfall mit Leichtverletzten,5.0,2.0,1.0,1.0,0.0,0.0,0.0,,"8,514258936999999","49,450370896999999",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
119563.0,2016,10,17,1,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,464752713999999","49,491227690000002",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
119333.0,2016,10,13,1,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,0.0,0.0,0.0,,"8,489826682000000","49,453662119000001",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
40598.0,2016,10,11,1,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,567591606000001","49,434778727000001",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
119669.0,2016,10,4,1,Unfall mit Leichtverletzten,1.0,5.0,2.0,1.0,0.0,0.0,0.0,,"8,479154803000000","49,496576789999999",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
119873.0,2016,10,0,1,Unfall mit Leichtverletzten,1.0,5.0,2.0,1.0,0.0,0.0,0.0,,"8,490404205000001","49,483187844000000",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
38635.0,2016,9,16,7,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,488183125000001","49,497585669999999",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
117601.0,2016,9,12,7,Unfall mit Schwerverletzten,1.0,5.0,0.0,1.0,0.0,0.0,0.0,,"8,524109950000000","49,445198071999997",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
118273.0,2016,9,9,7,Unfall mit Leichtverletzten,1.0,5.0,0.0,1.0,0.0,0.0,0.0,,"8,487627127000000","49,452840244999997",,,Unfall durch ruhenden Verkehr,"Fahrrad, Pkw",Zusammenstoß mit anfahrendem/ anhaltendem/ ruhendem Fahrzeug
117851.0,2016,9,19,6,Unfall mit Leichtverletzten,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,"8,486181584000001","49,505500372000000",,,Fahrunfall,Fahrrad,Unfall anderer Art
118735.0,2016,9,19,6,Unfall mit Leichtverletzten,6.0,4.0,0.0,0.0,1.0,0.0,0.0,,"8,481120777999999","49,476113015999999",,,Überschreiten-Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
117614.0,2016,9,16,6,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,486281174000000","49,455599792000001",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
117866.0,2016,9,16,6,Unfall mit Leichtverletzten,6.0,4.0,0.0,0.0,1.0,0.0,0.0,,"8,465314802000000","49,488061725999998",,,Überschreiten-Unfall,"Fahrrad, Fußgänger",Zusammenstoß zwischen Fahrzeug und Fußgänger
118396.0,2016,9,15,6,Unfall mit Leichtverletzten,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,488313326000000","49,497540927000003",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Unfall anderer Art
117813.0,2016,9,11,6,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,445736455000001","49,544127820999996",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
118973.0,2016,9,11,6,Unfall mit Schwerverletzten,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,"8,509508585000001","49,529311049999997",,,sonstiger Unfall,Fahrrad,Unfall anderer Art
117581.0,2016,9,0,6,Unfall mit Leichtverletzten,5.0,5.0,2.0,0.0,0.0,1.0,0.0,,"8,501117764000000","49,502036066000002",,,Unfall durch ruhenden Verkehr,"Fahrrad, Kraftrad",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
38489.0,2016,9,19,5,Unfall mit Leichtverletzten,5.0,3.0,0.0,1.0,0.0,0.0,0.0,,"8,490593932000000","49,460817818999999",,,Einbiegen / Kreuzen-Unfall,"Fahrrad, Pkw",Zusammenstoß mit einbiegendem / kreuzendem Fahrzeug
117983.0,2016,9,17,5,Unfall mit Leichtverletzten,3.0,2.0,0.0,1.0,0.0,0.0,0.0,,"8,483983371000001","49,474009770999999",,,Abbiegeunfall,"Fahrrad, Pkw",Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug
